login_frequency,session_duration,login_hour
2.6365752893671983,26.102902999664586,12.39817758850899
2.0429679721623155,37.069966214256475,15.564138565514341
4.836495494868423,34.96408526915273,12.912285322063918
4.611484440803818,32.54238829682203,10.933147088018316
6.5818514608378695,35.27520400670201,14.819345590624017
5.132950600155054,22.251856875002325,12.34751751917932
4.302081809045532,25.95790873476126,11.563907480465314
4.2279420233112575,23.49404244853531,10.79397554169539
6.974221190468227,28.649801152321018,15.348695667576855
4.8211847629226305,36.603844258953195,15.1218452154395
6.0550899577091,28.720860364292545,14.57262774975017
6.0960971495523655,28.811752082850624,14.461061911226606
6.661931822690998,20.626536109927855,14.702441624562193
3.5479356993337015,26.756693320020986,12.170287763120221
3.2658636175641247,24.249868585994253,12.493695792257952
2.329707078236244,27.984232228454545,15.939622365645551
6.176628244920792,31.209796791182587,12.357779968686078
4.567995176731356,34.090921425796296,13.922610202485632
5.133004853134074,28.60477974259478,15.643914974804233
0.7569216888719543,22.822781365095757,13.88302704510695
6.326287232887378,26.850394447500904,12.100230971022068
3.8411403379789157,27.613666088104623,13.659862889034178
6.184720636234199,27.60805929285949,13.704053444939442
3.8009949719515825,37.60783384567205,13.288299513643473
4.445072561869653,28.95344885056556,11.540240955288674
4.534940686726823,28.091390919760578,12.254056336597348
4.211788162967227,29.73719883106521,11.779251417559765
3.618320860098348,27.213613803911645,16.317714819468257
4.182456877986218,36.91837698942589,12.249615870059284
-0.6431516478555839,27.54585389229157,15.646353269862653
3.7764679523821467,27.159141087307777,16.40574371126395
3.735740286804429,26.771875868179322,13.480070845794328
5.750872197274856,33.852117437176524,13.467506128368278
8.264944108006954,29.497178324574318,18.304712805491395
5.266545610965826,26.577610288329332,10.691169912443817
6.488950101268525,24.520212820195525,13.924108251080284
6.309439594791413,33.54320757330521,15.252354243248355
5.950328138030525,28.896372283431937,13.978465316710102
7.900394185983103,19.206884142003872,14.877689812142352
3.5720886757186827,29.10458722767813,12.816325854879876
4.314715320030286,33.98023401733875,13.873922116680355
5.1345417812190615,25.678431538106093,11.531266184891633
2.2958707946554826,32.440368019371626,12.999521999097068
3.3189170846980485,28.02289982549336,11.627581851479848
7.2424919697497065,19.32599496788726,15.755613964855938
6.380142583586248,32.379936937486235,16.420911261258304
6.493696411291028,27.740089888264475,15.380700195418013
5.806330938714959,30.31295083294207,7.373133715873547
2.336952474772407,31.333062194425924,11.787350379028222
4.866759945585563,37.1611796497709,13.179945756075634
2.8032875636998953,22.85194085791261,11.293364818381846
4.09838597369383,29.97799938594402,12.119379204884236
4.7422527717885,29.015804100028173,12.81022667539037
4.087810561754994,31.945867508058083,14.344538326400324
1.3961149244764726,22.156110479512716,11.84373715300677
4.31085134566794,39.78111990148517,13.842570199955725
5.1394774514417945,28.597661069964122,12.717748854920107
3.667046917710135,32.50062100062781,12.97708428010286
3.476658610426938,28.25375935178169,12.757801460371294
4.214134332486788,28.471529379642742,15.715854994969247
3.861840612319271,34.1768709834247,13.026799419384453
4.754618936454302,26.952257283508093,13.962441413768975
3.9192725671512605,23.637936933004156,12.879028677754812
3.3484635121213424,31.049038855606078,13.751571878488464
3.157295192754691,25.902457595225027,15.815241376624773
5.607364326156759,29.875063589637236,15.307732100199798
4.79207027288884,28.384209132360827,13.748484968134347
1.6579695219947852,27.102802288651464,12.697971835251089
3.1290472586251505,35.08466080949413,11.795150527517839
4.121043189312918,26.05251885254565,15.32742985323348
4.691022282951895,30.076886742592954,12.224438086382373
5.507467717957211,33.36665921050332,15.936183205721788
4.408906244961466,34.145240560354836,13.447755021245845
4.519891394261235,32.838430495390845,12.41525307508739
5.558009150334401,28.767726399478413,12.906189032985234
6.737071447478685,28.816471798926624,10.876975477909227
4.571915282666655,33.60515585896819,13.643476162474869
5.26369895593286,22.605658752727305,15.646483260069935
4.808065272687913,30.109292818692982,11.999297286825644
6.326983772057554,31.41222823276862,14.514556946758441
5.442284447987907,27.377247726657956,17.024133409408183
5.701848272174527,27.968562127213954,15.299665820931015
4.833601700064296,28.882480383759496,14.03556802678671
4.353662826080704,33.88040381940077,14.149821501589724
1.8663948088796403,22.798660705248412,16.229396176535147
5.00584140787672,33.82958544958313,15.787783630445674
5.82291311229956,19.03652663190295,12.196709454810275
5.374767457108787,33.011555284700975,9.695443122447152
4.611108836447213,33.80420056369181,14.374721262877214
5.857003761495527,20.587026423544373,15.75295208215073
7.160885630719758,34.44278252614383,14.785992232089896
5.753114435276732,20.81062037190562,16.22820174160024
5.657016318026264,38.541836601731305,16.72214906489533
5.398446211153866,23.81558093893591,10.692992640502439
5.6756997577441375,29.95879881479523,14.019610353404156
4.906319958801709,26.897069071802118,11.833280924731435
4.047500727568298,29.41353506171991,15.139176355690447
2.894537629991042,35.686289623756835,11.180087294063082
2.503089224163043,28.39877119047776,12.754623207835067
5.147831879358514,29.40637293197696,16.35866247822606
5.5292576494635615,19.662691533201254,17.4064862734147
3.0106382752056287,25.1761900396957,15.486873150295542
3.6917046574921253,34.847974965287044,15.565119624574503
7.949389472009797,38.74620600158449,11.350526463016894
2.9652913348124326,31.384107123472752,15.683493893549256
7.393490689896781,29.56167085033184,17.017544974789956
4.60693984110893,38.52971765100332,13.99466566381781
4.678841195267171,30.19116502739012,9.865572771256403
4.749055533925192,36.52393971979808,15.42731964153131
6.557115420418206,34.67324044289555,12.82525268477792
6.676295574021682,30.267988515912965,15.743399709181123
6.000522914173613,27.462484350540073,12.800442795762839
5.602294484994218,30.532845084415396,11.848419994525447
5.513581575983264,35.96135391268008,17.951431599111814
5.290461105128544,33.49181598677493,14.425422591785507
4.039181559959304,31.11980404559223,15.353956718259298
5.338163013739253,32.65220944400578,12.820358803447684
2.896303431523721,41.5750932917848,11.261695785719468
3.910915913864061,21.797345842900604,13.557445798786224
3.9892663192631765,28.43387582185135,20.312589691911782
7.1798767004155835,30.602675371731497,11.834933815176232
6.914876450714057,28.948717074016173,12.25394753140839
2.3360504710160113,33.30232086129043,12.13744733757956
2.7115424277327436,25.639015589132956,14.205198436211898
2.547702600053364,29.67424396958733,12.531538667850258
4.993224724128923,27.314787045161324,11.888030664688653
3.4206175336257783,34.427806690132584,11.417772053878588
3.6480314104836777,20.49167454799189,11.257520367648475
5.840501466314941,33.24151662173861,12.948012416078925
6.335242741332195,34.292748659033194,13.981739201097417
5.312679515305046,28.64090411994194,13.853918826325108
3.8548420232384064,34.57020665552401,12.997014868509158
4.582002421948374,27.51306247704971,12.055505142090674
3.7446683326942565,26.285056357795565,10.743265121993558
6.328235195034788,33.28037925924257,15.028399441927736
4.7680234940590696,39.04974586894745,10.808889102169308
3.8268515084412433,28.73504663110507,12.29600968897401
6.960032196172509,38.26992219297446,13.710738179306755
6.355239829809707,33.23108247666922,13.969392830693007
6.118118897731202,31.889556649971897,15.920470336869554
3.8746454467133606,25.855142933357044,11.814614748881553
5.474524779415829,22.803524787213206,8.907124132889205
4.3425143793580885,27.129491960567606,13.641913303236095
5.315927353808183,33.01363063178433,14.162026065726224
4.428172056773293,24.168195421025374,14.533503886068033
5.577631863584322,32.05279980199872,12.967365684720725
4.43487129896227,28.043203720738582,13.198716776959868
5.446371238623693,19.600037371960738,15.631143817885258
7.793214344411185,23.935391802230043,12.822185961537237
5.21784331196597,35.056768744630844,10.238664869818104
4.884521347817821,29.893538518432553,17.394518043320222
8.478811011340458,31.013025918572737,15.295480980442225
7.331987046066024,28.763629159353428,15.287784818113042
5.563335108088813,24.2631867804035,14.578054450493145
5.162785148052115,26.80841676341626,18.53984489096997
6.128627904216017,28.738727011870537,12.938748088348252
4.613659720548929,25.86333467063389,12.28486633250639
4.664679416312319,32.39175058977414,15.021302455969163
5.1724734685171825,24.811389067723137,12.913402526094936
4.4513461846638265,34.91223774657629,13.20074638529107
3.426386007636148,26.256375283957695,12.286011790424581
2.1652835426706147,23.27546142956713,15.09848660175841
7.441991461621209,33.830753129383865,11.24646190883174
5.062124464873206,22.50853562184465,15.25791909923
1.101967002904971,28.694461732472544,12.151406250503065
3.936121948057595,29.375338023777278,14.333987254848841
6.166069492250499,27.56660952280238,14.304484252965214
3.373144016093345,27.657646146970905,17.960243383763597
6.175946031152,22.010389901154177,12.77903583394908
3.4072238711445277,30.662837254972242,14.293844979869924
5.757855626122474,38.43451571059421,17.06464124211561
7.271911177926451,32.09675421061036,11.721675360338157
6.834182703489445,25.842208946607474,13.913880914117629
2.5989379540945152,36.53318460188042,13.636959837773654
5.060176222722181,31.31231577767339,10.970195133935167
4.514711089802434,31.40167888632809,8.622711570424286
2.443529723701196,31.203069933281792,15.696921669219435
6.4538104448735485,24.33615055174765,13.25441158677454
4.709271009490014,17.13308442332735,14.05638388155776
5.259994483171029,30.113114366774138,14.371698444240547
4.990812792633212,32.875273907560874,12.918932590606904
4.744894395035498,32.73096126707928,12.610206480805436
9.282512062319032,31.168480129262296,16.568672233652993
8.222803715349896,24.458371052134595,16.116019045781492
7.0381800085526205,31.674191297547253,13.037097941041267
2.2477205376987466,33.961020224366756,12.093546141114112
4.110104306063874,25.325862055273447,16.629574775753085
4.284345699069716,35.66840249107479,13.062981484375438
5.647545174255756,36.09233170535532,15.411975930446397
4.540955839303918,31.877666530713977,15.499265501764569
6.895276619703002,31.7533455668854,16.142121671587194
5.521202416465032,26.901812433606782,15.115980387879347
3.3206306655744715,28.417185088672277,11.65002624855354
3.3528234811140276,30.965512070947753,13.134993909509168
7.0695726469057805,33.49300407622746,10.954719743597003
2.0541822566598134,27.044644640425687,11.7210474715591
5.291582538795646,40.391044194808984,17.46756653504877
4.299744918036218,30.504271856094995,12.981861654929764
5.078810057836585,30.175505882643563,16.218674576450425
4.98740649564456,29.252070159454178,13.262202706949719
6.583144891276824,28.44347358654891,10.362468233286094
5.228156155540343,26.27540639396362,14.291877513780712
5.87334731685659,29.885563209881223,14.603682131301705
6.576472169715386,33.85747307143367,14.249035048749088
3.0563370919043544,28.016600104796936,10.765424851766484
3.5505831041325253,27.664491028936812,14.659898198807412
7.764439517604757,21.59940707129104,15.678106380389167
4.96421673922956,36.40778151623151,12.790750671612294
4.506410222107491,27.428413544073937,12.571328964076587
7.029315250292491,33.74118902649675,12.568994414411733
6.246935620210552,34.605025866675895,11.168673157717034
0.7795842778443864,24.829516393700157,12.513792573056358
6.256528519724625,27.50348890029561,14.215206574536468
4.615273954441512,26.510909346783873,12.85533423848901
2.9966229516212706,17.237799169897862,13.933641157749562
2.44964419434871,33.57253582514666,14.23848122015375
4.422131276484042,33.130469694064494,17.744162336554513
3.762616683230046,32.83380651917032,15.434105252984745
5.660615572233556,26.891123336778186,10.735557855976515
4.092475975675822,31.258368287905036,13.959704354191903
4.122992486672137,29.143303926355994,11.396542764342382
3.457356068879987,26.973196110925855,15.277999144759114
5.113455984431478,25.821484102981003,14.88295118333006
4.970387380542249,38.304852026460765,14.931633735695595
6.287622132387045,28.626665953091,11.271074480401653
3.8670402601197913,24.756586676273724,14.006894333042519
3.6152045314737418,29.887762980462973,14.212659821068192
5.761985959450324,32.56406384234118,14.128497233949966
4.650871431641599,32.18404545331388,13.431057288746969
6.653661707607408,32.34673973401134,16.367848699416825
2.7825497332337403,30.986769624001408,13.36579600185399
7.4042441999622675,28.95484860239828,15.807766540246993
5.04535067359229,28.654258939646528,15.779993730705725
2.683275480506638,24.725113402506192,13.173925561692892
5.326018761852474,18.497003591715746,13.14656911635882
5.962524287339957,22.693333195189112,17.026280804173908
6.9732072513293755,32.06235638219633,13.228070652944036
6.015328744500124,34.58359504834227,11.895410845634492
2.7614810264571448,30.219190851542912,14.722249964263193
5.643876878617832,34.97032051318079,15.951515044951236
6.815623380472511,30.201702388382596,15.161868255808011
4.266065228100099,28.101176002029653,14.403109999337007
6.454032159316571,28.497692413324092,18.781750206818877
5.742673336632514,32.646483541719526,12.680010375025631
3.231023998924125,33.21440351384491,16.6188890462829
4.181487012144789,32.880918407680156,12.432617809158042
4.900324088348661,32.75814540541181,15.308529731465347
2.8514742021772324,37.61270602219085,17.416844598381083
4.558853510693976,33.078668854633904,13.289434196500675
2.134412852691091,28.381858393311614,15.634286649051326
6.8839521072899235,30.852707250542537,12.186844317614943
2.4179592798481546,33.712027309325265,14.246781587771446
5.130687793773429,32.5841674698618,14.456193240326634
6.212770248464043,24.00401508421465,18.919727432084862
4.275574353616287,32.45337083584401,16.205229929258024
5.457331678966207,20.746660743231885,15.058953274652653
3.965910897422475,27.05647923985866,16.329791539160105
3.4497126851910016,27.485068458276412,16.30536704148197
5.238429251682897,23.074490554496244,15.231163281698489
6.4590325794475,29.22269808527261,16.266908726430113
4.8300247420856905,28.163398788102622,13.211599184759585
4.832806475623706,23.60655031291784,14.356741721537647
4.359434943181773,36.80859013833745,15.627119021923477
4.369710526118626,19.195493900621116,13.368808546182695
5.461947767990163,28.726796096185993,17.122170909150917
4.827453628029442,28.60187613812772,15.23530246362619
3.5034899305427523,32.26333573606159,14.574209882108395
6.178209478073596,35.108258402632146,14.175570606572947
5.359034205693276,24.029656669299783,10.842686716280877
5.401531435232419,28.088785011512282,17.100070128174085
7.61900181892375,32.70218032853247,17.525367328197515
6.081982040820956,40.971323233849546,14.849183991211037
4.908115832094967,35.10332102958044,15.477221632384854
3.4884521862233964,32.86692784633639,11.60549488691662
2.1743235598977235,26.809169265476005,14.08937874768865
5.804557522649694,35.35084810183553,10.8724649930023
5.415684943267831,30.21667239214022,14.446522479792286
2.5486988131117214,28.304084470245606,11.733869062639453
4.748722835051984,30.40513104400637,16.28518875174696
4.413159658122406,27.72209239082061,15.197761696155837
4.932059482542879,26.773080240945443,16.66542553368335
2.7714093297101106,26.50211710105129,14.0399866673636
5.531609414838678,33.3540134579772,17.59965433536208
6.193409759948185,37.130185134037745,14.17904784615893
5.42350532589062,25.792354606254705,12.605115721348884
8.694332506206644,39.37719136289285,12.74747749227817
4.179612468084336,37.93304206293366,15.683947937996574
4.810203782849319,27.885526488575277,12.054321906389216
2.520185748639892,30.082848240988326,11.938202090828343
4.814864611401399,25.61741218993444,13.542215274139632
4.891844231449092,28.98040889252095,9.88486912130739
5.269740377400836,33.415701105188965,11.974466004045457
5.788796848315396,20.9841909495369,15.138817779595735
3.8779943402880708,27.14585275738324,16.92663764895716
3.8174889793809568,29.733575949674517,12.823753721460424
4.2146320621477225,28.039571031617342,15.87871758080628
2.817115502803504,24.80209518377389,13.123453873987463
6.456294164981417,28.959504015124704,18.018123826180656
5.816482137416933,21.296789091347378,14.244371401638498
4.3549190736526056,32.437566995300834,13.44318270656989
4.85178854307229,27.393583829305637,12.839574042168064
4.500219482918343,19.277257825290484,17.461574813048724
4.114588726398077,29.82769439466969,14.339022951217961
7.524491254923911,35.06465954893081,13.238469632770894
5.813910559128976,27.979036489798432,15.200670159210993
6.722696032757184,22.101862823486073,11.277395017602949
2.7150825280907163,28.91577356830104,16.357873033213814
5.345713704704931,32.27721614843452,16.154990090035028
4.249009505001168,30.870779882714295,15.872610873288933
3.4576577021833517,37.90378525040949,17.208643828620474
4.42531123874397,33.13757851384028,14.88552953358236
5.843482079546995,28.68346395075998,12.786440298451383
4.457530156521078,30.12771182064165,16.427247829925918
9.425824914898579,31.75119054685037,15.07957414398883
5.025599180062702,24.270490875795318,10.444538179209339
3.119758699821,35.65418411312708,11.637990111625575
5.197421517890564,32.33184294526938,14.694530306292517
6.862737620690482,27.572984815014692,13.93060779965238
7.084372074755884,24.97665632194714,12.735571178032256
4.120614744773473,32.14535998796866,17.141389173123866
5.437111757640945,31.738162574970175,13.259749036030499
4.219533698742643,19.62452951996801,14.780248215491229
5.3226255850872795,24.83695878655391,14.407801458460417
5.06086715001802,30.98160051799456,13.85605843925524
3.847409109183035,26.38443602707539,14.205748201604491
7.982716123456317,30.338968661167158,13.830648604525193
3.4990636250597666,25.44504527460034,14.831682456344426
5.9865040673685685,44.44565584506531,18.21136127161548
3.741732222449363,24.494031256096633,12.00044963060221
2.1462308832501997,35.336929266967935,13.09720442584518
3.781685978322103,30.977803172816056,14.580957584708688
4.438688495820326,27.531018060946028,14.34740745670691
4.425239069537694,17.990452409858328,13.858469619791888
3.3722546256058576,24.768222716457316,16.372213655884973
2.260496785628305,26.875164995237288,11.974207943636769
6.308995063772805,35.70316970263851,14.507815803168977
4.604200389671484,30.326033001130757,14.709611425565114
4.638939096206883,27.881022037466085,17.280262303043504
3.479900209820843,31.244284875994314,16.12288107235237
4.229610386346027,36.151330605118616,15.336297967611335
5.558602646392039,31.46270502516917,16.724668200297497
4.924905412884552,29.375183097389847,13.654489718413316
2.4434230016889993,35.55312864293781,11.418879496418459
8.06032769993705,34.180969742306246,11.691538546718299
2.348633405716408,33.26639959456308,11.648433404199551
1.4042614203596315,25.032713955782413,12.973191018707821
8.518245011038003,25.01673222786894,12.91781329834716
6.875452917139961,18.51384266836645,10.903378725559735
3.3781898665869226,24.895202318430986,19.064535613257906
3.8066162956966823,27.198838391515782,15.311514062933357
4.824411561077647,26.20460684276046,14.558695360965222
5.255644365073648,30.315178424144097,12.452748606760952
6.627274736992136,38.43464044798649,13.683742213386182
3.1016251413616347,35.55935160928249,14.6145154033949
6.016296216136987,25.40029639733895,10.684543433907765
5.011834731367239,25.30363324876113,11.981555625033401
4.569688110630289,27.2674498241285,12.0736346659342
4.540853718378619,36.688995991256185,12.887064304689599
5.301647964181305,37.95764643197562,14.914258753829289
2.9703189843105484,27.277623744323925,14.656534057314568
4.710433441075731,29.38411579879369,13.161123288149259
4.890943193252108,27.284143865676533,14.090550075537543
7.006090196532119,33.475126772537756,12.46592252933498
5.5579364951987325,21.248695994385777,11.363629986185302
5.7131109594392555,33.56937035881013,15.753088590805065
4.3011487607476315,23.780244542909838,12.67247951635364
7.322836062551734,34.10725413687238,18.101245742602245
4.4936380013385655,28.454715213375945,15.323421583054209
4.92689683623248,30.929723346591942,13.75305168903415
1.958449800113998,30.79094534222769,16.28769908000536
4.889436056076937,32.80481213773197,11.269208612314419
2.1134245287156532,17.16567784230876,12.603238175249281
3.851256216621342,21.637940460725517,12.948387810960416
5.038270611270637,21.85735047159246,13.170481934113653
5.800542419277338,32.902700978953916,11.885340482361165
6.281447226527272,36.094601214760274,13.971916746434779
4.1410779060629705,28.864576746050005,10.947472482065711
3.9144924914107158,25.873770404911294,10.067005556016989
2.123055304452968,23.932769935882433,11.833191173657148
4.880691746175938,27.91359483876793,12.575278372051978
4.158218599780254,27.224417332627297,14.226073346999868
7.230406482725712,34.55586878607719,14.128307377568113
5.900866875752912,30.546109226083207,12.08042369136326
4.203735839639533,23.822913238027123,16.244389310150403
3.2554714552689337,35.504617658191314,13.595683119546976
4.914712681995582,29.269676853888875,18.683700295143968
4.713011116946409,29.0485818878789,13.401056649587813
3.75767001647987,30.782251090649886,15.572195866263469
7.509265335284163,33.89120606466088,11.06476792912758
7.885745186498529,27.408041605536713,11.434783648484377
5.516823525985832,28.020153821421076,18.958132503039867
5.072110362991945,25.80330099003651,14.126025969730346
4.4391213244298,25.417505815234996,13.442525543798004
3.349252328042634,28.432912046317618,12.823323864297357
4.0585396580295505,30.902969888475084,12.586164699076235
5.118592797449379,34.49152413652632,14.076991482178224
5.022367932926343,24.562851987611676,14.915031761113305
4.391730120870658,25.908453568190613,16.84208521951108
6.285032149604322,29.933789255197198,11.210248886985138
5.1756090625521525,31.529148897762163,12.762068819734274
5.215061169017526,29.70669828739934,15.042745009828197
7.88352952124337,27.503877978331843,13.792065907351537
6.861371655484817,34.66028110358573,13.537536795841651
3.468823467019662,27.01652500817281,17.236134506877377
5.132768474006191,31.049898491946188,17.00086995691962
5.349143406801578,31.684841665988458,12.73614265933252
4.842777601808626,31.94341863868081,14.375663827272215
3.3345296304327343,30.016122363482324,15.066275144512021
8.346236394484897,25.193182034279644,10.597540670775986
4.927843630744827,25.34156001177595,11.215566097452694
3.9296566119263328,35.89421868203025,10.52645545453008
8.622739623487277,26.130563015596362,12.406677925600018
7.334792576290955,32.678414672014924,14.551650801717082
4.11934100369011,29.101841563383438,14.060044449228437
3.0015238015355745,29.454471175081245,12.2540758814599
6.3922454281988115,30.763400096514605,13.796284891886087
5.10925035793268,32.223929553450255,12.219121517527624
6.895995227990219,21.410692045379527,10.958216865705273
5.781802133901406,22.6261761003866,13.436394407161067
2.050103636938636,24.86752193831868,13.066928401165898
1.6257582835010327,26.68615259011956,13.364912428401421
4.787735829138522,33.02704624395008,15.543254792559285
5.154266623552901,23.469414267536845,17.085153962933813
6.187226596525563,33.738688071117934,14.824211401601966
5.349098222086675,19.91969569345767,14.162126289875163
6.11971450586131,29.065661875835833,11.150933258035643
6.271784270806869,23.974536734387815,12.489033392876072
4.139078663115561,27.322122564960658,16.46793253750624
6.826898786342233,24.98591462905898,12.23344415041551
5.134634339687767,22.490316037265703,13.278386200647068
4.3021659165098844,23.365454187080672,15.15047400135264
3.2468146579935664,19.214214124147677,12.815963268837729
2.7915801285686133,29.759504940510208,14.784872120911231
3.476157480639933,27.4869881308562,15.236353099346179
6.400677205243034,31.80393653380915,12.16489581545447
7.302799629131837,39.76615573928342,17.96593009666587
4.508384066531275,31.12008825047065,13.504254733166269
5.962972726654646,25.890196597324046,15.599003696965555
5.44875688433997,30.823519909053893,14.526527813501126
3.844249415746381,21.979552701641495,15.05928673722781
4.91839047946417,26.67409657978044,16.352097588933304
6.194715981428233,36.45741878933877,14.721887389273707
3.3555597374682185,32.67367695863175,15.385124736645958
2.5473319693726992,29.943130653976112,14.894491029577114
4.711405586241666,28.775805969681777,19.272269294003536
4.796207198830567,38.80457701817612,15.607806499819413
5.211595940028438,23.537059127154883,15.286938923797473
6.3469687958722,36.09742299008898,13.474166005788707
2.723149607758935,32.94687581946525,15.461695561109192
4.034625239698958,28.058463667028573,11.679686584561411
4.931920697437976,24.021737385733992,12.732912551195014
3.8658583503564974,29.958732559137697,12.54169979399889
6.419069891018687,30.570353621366298,14.693455358715536
5.759318176815196,32.1647346833051,15.389426696277464
4.389248152980546,21.37842672885932,13.197474649211639
7.189337063869967,25.302195650582263,10.860788002755273
6.263262790464221,37.591931390823326,16.463742168810995
4.3207944040593365,17.223507643241398,12.842148360106165
2.2232300497177397,22.325473439883044,18.298498523843712
4.216512169931567,23.96201003434296,16.108319966928477
6.003183878297335,26.0904500668602,12.747757933077201
5.633364271119592,30.004994480527003,13.586474459501302
5.003547685700998,26.50685042150336,15.90122813176201
4.8717754368399095,22.623238560042086,11.656002227018808
4.788974145664987,33.60895717960154,10.284049677455307
4.414332865175984,30.60640560721748,17.12304534466245
3.7156096552051263,35.132201781994524,17.921306659338534
6.305470508157926,27.06246437610379,13.376604488548073
2.493056541270659,31.904749394285393,16.48865516706593
6.3787440797081,22.255641111394425,12.803507909694087
4.1157702470092445,29.33195692089053,10.524894455238083
7.27278007996266,30.694243471956984,12.81297844660006
6.556792676186074,27.40278240638983,12.73342913148417
2.6878563008106156,44.41763454184061,14.307502543014095
5.60723506190748,21.681536067069885,12.948815689415646
4.2813872622332525,27.680508880921447,12.048028927383141
5.334857813347506,26.148397489411856,16.40991717599656
6.0519253564393,31.005053166824688,12.11939268684668
3.754353506288088,31.155949221265207,14.887821783636486
5.81921020972193,33.98514914752899,16.950506958635756
8.424140853706207,30.04089592249274,12.113232229434216
5.4816922708660565,25.560070017890386,15.400445493725782
7.418464749074131,29.60782582261161,14.770097219726365
7.089445315373981,32.59364757422681,15.39024638727908
3.9779659439220953,28.56708492670734,11.365494679978184
2.923897560000395,30.239030496347272,10.973013813021613
4.605134449612546,33.691198957142724,12.43627173211843
4.557978358276781,24.273910599117524,11.95696251811366
4.8448315302600955,27.85133873383915,15.399741391735606
4.730154347699489,31.85004828987341,12.373796891537598
3.826860857021562,35.417556940792856,8.275787502112777
5.872605316984284,25.483265106424707,9.10220879333919
5.3555151989371375,26.874586793917018,18.08881451035414
3.005504608461865,33.68627847342387,13.879296828615063
5.6088287211550245,33.226214197725746,12.343921477922251
2.7281911600328788,34.816298894268165,14.534932953401231
5.340463681874468,28.379104061087695,13.441096887161589
5.482238345843944,37.80025230518268,15.786175938748308
5.283068160003085,30.86471807788162,20.4177001097942
3.2893703496782773,33.801621471644324,13.35746919235117
3.3098181405109024,29.48408310858721,11.281490403436063
3.889266021821398,33.34727185938513,17.927590737926167
5.231756809721545,32.21979541525109,16.575440483898753
6.265449157629491,25.702207296521657,14.805969286032095
5.793621665642683,33.19183414317887,16.01383026069055
4.206731080665257,32.04574415931209,12.175929340028672
4.5014089955553835,19.70415891599564,11.825042720363165
4.157682222242756,22.954609151320803,13.88045760155737
5.488404511873024,35.2995717423951,14.849322730524188
1.3223413283429015,25.13615888318703,16.76726308785041
4.7205626834746175,27.103266707938765,14.666858581477692
5.550688924576923,31.751411534845474,14.634902175897874
6.76170987114844,29.106304066164686,16.456646930034495
5.3401444020446736,24.277551623186888,16.577430286273998
3.1802803426446395,40.65916843664698,13.054220842212066
5.528657363608784,30.113065048325907,11.925985771566658
5.381756640800304,25.781344504091894,15.029577431082554
6.318610243107429,31.81057448651342,13.076852005215375
2.950175882680689,21.966723593293974,13.517298385223548
5.691675930865131,22.365162599715212,15.881065345818605
6.287310355606181,27.953063545821696,13.793367279595728
2.9466535335132473,28.43336045894132,11.837009167751948
4.676416832128966,32.32905394097334,14.458985789859033
5.860720218107732,31.270752547838928,15.097793808265928
4.4198535566851564,25.667505722193752,11.316439904353889
5.568454224757984,20.29884362988338,11.84679702215121
4.464327133179081,27.43900490061295,14.402726035256828
3.4444776037452796,27.579986166966748,15.435107907932295
3.9064993115056965,27.975873395018592,13.619399152960623
6.2035026472572135,20.471840017970496,13.528441169033607
8.066181884854654,24.397527011215338,13.375835309467648
4.922458191896791,25.768024949104344,12.897122995652222
3.95585990986651,28.35985166383348,14.487920975860979
5.545265930703808,32.16156200977477,14.990872274810267
6.438645418856711,26.26725215583571,15.054541364251548
